,name,price,sex,jewel_type,brand,material,color,index,age,income
4776,Earrings tree her life,245,Women,Earrings,Haritidis,Gold 14ct.,White,2569,31,<=50K
4777,Earrings rosette,260,Women,Earrings,Haritidis,Gold 14ct.,Gold,5893,41,>50K
4778,Stavros male,220,Men,Cross,Haritidis,Gold 14ct.,Gold,4033,35,<=50K
4779,Stavros male,270,Men,Cross,Haritidis,Gold 14ct.,White & Gold,845,26,<=50K
4780,Stavros male,260,Men,Cross,Haritidis,Gold 14ct.,White & Gold,1757,28,<=50K
4781,Stavros male,250,Men,Cross,Haritidis,Gold 14ct.,White & Gold,4161,35,<=50K
4782,Stavros male,230,Men,Cross,Haritidis,Gold 14ct.,White & Gold,1199,27,<=50K
4783,Stavros male,365,Men,Cross,Haritidis,Gold 14ct.,White & Gold,3230,33,<=50K
4784,Stavros male,280,Men,Cross,Haritidis,Gold 14ct.,White,2169,30,>50K
4785,Stavros male,370,Men,Cross,Haritidis,Gold 14ct.,White,7736,49,>50K
4786,Stavros male,300,Men,Cross,Haritidis,Gold 14ct.,White,3731,34,>50K
4787,Stavros male,300,Men,Cross,Haritidis,Gold 14ct.,White,3617,34,>50K
4788,Stavros male,280,Men,Cross,Haritidis,Gold 14ct.,White,3329,33,<=50K
4789,Stavros male,280,Men,Cross,Haritidis,Gold 14ct.,White,1191,27,<=50K
4790,Stavros male,350,Men,Cross,Haritidis,Gold 14ct.,White,1293,27,<=50K
4791,Stavros female,280,Women,Cross,Haritidis,Gold 14ct.,Gold,3756,34,<=50K
4792,Stavros female,320,Women,Cross,Haritidis,Gold 14ct.,White & Gold,63,22,<=50K
4793,Stavros female,310,Women,Cross,Haritidis,Gold 14ct.,White & Rose,5466,39,<=50K
4794,Stavros female,375,Women,Cross,Haritidis,Gold 14ct.,White & Rose,2279,30,<=50K
4795,Stavros female,300,Women,Cross,Haritidis,Gold 14ct.,White,1537,28,<=50K
4796,Stavros female,210,Women,Cross,Haritidis,Gold 14ct.,White,1219,27,<=50K
4797,Stavros female,220,Women,Cross,Haritidis,Gold 14ct.,White,2497,31,>50K
4798,Stavros female,195,Women,Cross,Haritidis,Gold 14ct.,Rose,585,25,>50K
4799,Stavros female,280,Women,Cross,Haritidis,Gold 14ct.,Rose,2967,32,>50K
4800,Stavros female,230,Women,Cross,Haritidis,Gold 14ct.,Rose,803,25,<=50K
4801,Stavros female,230,Women,Cross,Haritidis,Gold 14ct.,Rose,3805,34,>50K
4802,Stavros female,260,Women,Cross,Haritidis,Gold 14ct.,White,3420,33,<=50K
4803,Stavros male,140,Men,Cross,Haritidis,Gold 14ct.,Gold,1018,26,<=50K
4804,Stavros male,250,Men,Cross,Haritidis,Gold 14ct.,White & Gold,4115,35,<=50K
4805,Stavros male,310,Men,Cross,Haritidis,Gold 14ct.,White,6594,43,<=50K
4806,Stavros male,260,Men,Cross,Haritidis,Gold 14ct.,White,2478,31,>50K
4807,Stavros male,340,Men,Cross,Haritidis,Gold 14ct.,White,6817,44,<=50K
4808,Stavros male,380,Men,Cross,Haritidis,Gold 14ct.,White,4495,36,<=50K
4809,Stavros female,290,Women,Cross,Haritidis,Gold 14ct.,Rose,1338,27,<=50K
4810,Stavros male,355,Men,Cross,Haritidis,Gold 14ct.,Gold,6608,43,<=50K
4811,Stavros male,355,Men,Cross,Haritidis,Gold 14ct.,White,2623,31,<=50K
4812,Stavros male,315,Men,Cross,Haritidis,Gold 14ct.,White & Gold,7910,50,>50K
4813,Stavros male,315,Men,Cross,Haritidis,Gold 14ct.,White,7528,47,<=50K
4814,Ring rosette,175,Women,Ring,Haritidis,Gold 14ct.,Gold,4867,37,<=50K
4815,Ring rosette,340,Women,Ring,Haritidis,Gold 14ct.,Rose,3461,33,<=50K
4816,Monoch Ring,175,Women,Ring,Haritidis,Gold 14ct.,Rose,516,24,<=50K
4817,Ring rosette,370,Women,Ring,Haritidis,Gold 14ct.,Rose,1149,27,<=50K
4818,Ring rosette,370,Women,Ring,Haritidis,Gold 14ct.,White,273,23,<=50K
4819,Necklace sink,240,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7649,48,<=50K
4820,Necklace Eye-Flowers,180,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1249,27,<=50K
4821,Monoch Ring,1450,Women,Ring,Haritidis,Gold 18ct.,White,1674,28,>50K
4822,Monoch Ring,1350,Women,Ring,Haritidis,Gold 18ct.,White,40,22,<=50K
4823,Monoch Ring,1050,Women,Ring,Haritidis,Gold 18ct.,White,1896,29,<=50K
4824,Solitaire Ring,1900,Women,Ring,Haritidis,Gold 18ct.,White,52,22,<=50K
4825,Monoch Ring,1150,Women,Ring,Haritidis,Gold 18ct.,White,4340,36,>50K
4826,Monoch Ring,1250,Women,Ring,Haritidis,Gold 18ct.,White,3956,35,<=50K
4827,Monoch Ring,11700,Women,Ring,Haritidis,Gold 18ct.,White,2777,31,<=50K
4828,Ring with sapphires,1550,Women,Ring,Haritidis,Gold 18ct.,Rose,2172,30,<=50K
4829,Ring late,2100,Women,Ring,Haritidis,Gold 18ct.,Rose,297,23,<=50K
4830,Ring late,2100,Women,Ring,Haritidis,Gold 18ct.,Rose,3248,33,<=50K
4831,Ring with diamonds,900,Women,Ring,Haritidis,Gold 18ct.,Rose,665,25,<=50K
4832,Sapphire Ring,1300,Women,Ring,Haritidis,Gold 18ct.,White,6663,43,<=50K
4833,Solitaire Ring,2500,Women,Ring,Haritidis,Gold 18ct.,White,619,25,<=50K
4834,Monoch Ring,1890,Women,Ring,Haritidis,Gold 18ct.,White,1311,27,<=50K
4835,Monoch Ring,1890,Women,Ring,Haritidis,Gold 18ct.,White,6422,42,<=50K
4836,Ring with black diamond,1450,Women,Ring,Haritidis,Gold 18ct.,Rose,1094,26,<=50K
4837,Ring with diamonds,1000,Women,Ring,Haritidis,Gold 18ct.,Rose,1351,27,<=50K
4838,Ring Aquamarine,1150,Women,Ring,Haritidis,Gold 18ct.,Rose,3933,35,<=50K
4839,Ring with sapphire,3400,Women,Ring,Haritidis,Gold 18ct.,White,5117,38,<=50K
4840,Monoch Ring,1140,Women,Ring,Haritidis,Gold 18ct.,White,5993,41,<=50K
4841,Ring with sapphire,1330,Women,Ring,Haritidis,Gold 18ct.,White,3729,34,>50K
4842,Ring with sapphire,890,Women,Ring,Haritidis,Gold 18ct.,White,6576,43,<=50K
4843,Ring with sapphire,1100,Women,Ring,Haritidis,Gold 18ct.,White,3820,34,>50K
4844,Ring with sapphire,1050,Women,Ring,Haritidis,Gold 18ct.,White,2103,30,>50K
4845,Ring with blue topaz,1050,Women,Ring,Haritidis,Gold 18ct.,White,4898,37,<=50K
4846,Ring with amethyst,900,Women,Ring,Haritidis,Gold 18ct.,Rose,5513,39,<=50K
4847,Ring with ruby,1520,Women,Ring,Haritidis,Gold 18ct.,White,4154,35,>50K
4848,Ring with emerald,890,Women,Ring,Haritidis,Gold 18ct.,White,6812,44,>50K
4849,Ring with emerald,1000,Women,Ring,Haritidis,Gold 18ct.,White,2014,29,<=50K
4850,Monoch Ring,1770,Women,Ring,Haritidis,Gold 18ct.,White,6681,44,>50K
4851,Monoch Ring,1930,Women,Ring,Haritidis,Gold 18ct.,White,3601,34,>50K
4852,Ring with black diamond,1050,Women,Ring,Haritidis,Gold 18ct.,Rose,4399,36,<=50K
4853,Ring with black diamond,1150,Women,Ring,Haritidis,Gold 18ct.,Rose,7899,50,<=50K
4854,Sapphire Ring,1520,Women,Ring,Haritidis,Gold 18ct.,White,7940,50,<=50K
4855,Emerald Ring,560,Women,Ring,Haritidis,Gold 18ct.,White,4448,36,<=50K
4856,Sapphire Ring,1400,Women,Ring,Haritidis,Gold 18ct.,White,876,26,<=50K
4857,Ring double with diamonds,1170,Women,Ring,Haritidis,Gold 18ct.,White,1667,28,<=50K
4858,Diamond Ring,1200,Women,Ring,Haritidis,Gold 18ct.,Rose,4822,37,<=50K
4859,Ring double with diamonds,1480,Women,Ring,Haritidis,Gold 18ct.,Rose,3665,34,>50K
4860,Ring halfway,390,Women,Ring,Haritidis,Gold 18ct.,Rose,1814,29,>50K
4861,Ring halfway,410,Women,Ring,Haritidis,Gold 18ct.,Rose,3427,33,<=50K
4862,Ring halfway,450,Women,Ring,Haritidis,Gold 18ct.,Rose,5777,40,<=50K
4863,Ring sapphire,430,Women,Ring,Haritidis,Gold 18ct.,Rose,357,23,<=50K
4864,Ring serpent,750,Women,Ring,Haritidis,Gold 18ct.,Rose,2224,30,>50K
4865,Ring sapphire,550,Women,Ring,Haritidis,Gold 18ct.,Rose,716,25,<=50K
4866,Ring sapphire,550,Women,Ring,Haritidis,Gold 18ct.,Rose,6254,42,>50K
4867,Ring late,1650,Women,Ring,Haritidis,Gold 18ct.,Rose,2405,30,<=50K
4868,Ring late,2300,Women,Ring,Haritidis,Gold 18ct.,Rose,3526,34,<=50K
4869,Ring chain-half,970,Women,Ring,Haritidis,Gold 18ct.,Rose,4381,36,>50K
4870,Ring corona,1120,Women,Ring,Haritidis,Gold 18ct.,Rose,3942,35,<=50K
4871,Ring with diamonds,1220,Women,Ring,Haritidis,Gold 18ct.,Rose,7101,45,<=50K
4872,Ring with diamonds,1040,Women,Ring,Haritidis,Gold 18ct.,Rose,6247,42,>50K
4873,Ring with diamonds,950,Women,Ring,Haritidis,Gold 18ct.,Rose,5616,40,>50K
4874,Ring with diamonds,680,Women,Ring,Haritidis,Gold 18ct.,Rose,7546,48,<=50K
4875,Ring with diamonds,610,Women,Ring,Haritidis,Gold 18ct.,Rose,7397,47,>50K
4876,Ring late,1040,Women,Ring,Haritidis,Gold 18ct.,Rose,2226,30,<=50K
4877,Ring late,1050,Women,Ring,Haritidis,Gold 18ct.,Rose,2083,29,<=50K
4878,Ring Topaz,660,Women,Ring,Haritidis,Gold 18ct.,Rose,5751,40,>50K
4879,Ring zisite,1030,Women,Ring,Haritidis,Gold 18ct.,Rose,1586,28,<=50K
4880,Ring with diamonds and spinell,885,Women,Ring,Haritidis,Gold 18ct.,Rose,3983,35,<=50K
4881,Ring with diamonds and spinell,1590,Women,Ring,Haritidis,Gold 18ct.,Rose,857,26,>50K
4882,Ring with diamonds,1050,Women,Ring,Haritidis,Gold 18ct.,Rose,4226,36,>50K
4883,Ring with sapphire,650,Women,Ring,Haritidis,Gold 18ct.,White,6586,43,<=50K
4884,Ring halfway,1120,Women,Ring,Haritidis,Gold 18ct.,Rose,372,24,<=50K
4885,Ring late,990,Women,Ring,Haritidis,Gold 18ct.,Rose,3198,33,<=50K
4886,Ring halfway,720,Women,Ring,Haritidis,Gold 18ct.,White,329,23,<=50K
4887,Ring with diamonds,1300,Women,Ring,Haritidis,Gold 18ct.,White,3580,34,>50K
4888,Ring halfway,640,Women,Ring,Haritidis,Gold 18ct.,White,5843,40,>50K
4889,Ring halfway,510,Women,Ring,Haritidis,Gold 18ct.,White,5125,38,>50K
4890,Ring halfway,820,Women,Ring,Haritidis,Gold 18ct.,White,662,25,<=50K
4891,Ring with pearl & diamonds,465,Women,Ring,Haritidis,Gold 18ct.,White,3637,34,<=50K
4892,Ring monoch,800,Women,Ring,Haritidis,Gold 18ct.,White,5969,41,<=50K
4893,Ring monoch,870,Women,Ring,Haritidis,Gold 18ct.,White,3972,35,<=50K
4894,Ring monoch,940,Women,Ring,Haritidis,Gold 18ct.,White,4614,37,>50K
4895,Ring monoch,650,Women,Ring,Haritidis,Gold 18ct.,White,7334,46,>50K
4896,Ring monoch,870,Women,Ring,Haritidis,Gold 18ct.,White,1284,27,<=50K
4897,Ring monoch,550,Women,Ring,Haritidis,Gold 18ct.,White,2239,30,<=50K
4898,Ring sapphire,1020,Women,Ring,Haritidis,Gold 18ct.,White,4165,35,<=50K
4899,Ring sapphire,680,Women,Ring,Haritidis,Gold 18ct.,White,1371,27,<=50K
4900,Ring sapphire,600,Women,Ring,Haritidis,Gold 18ct.,White,2435,31,>50K
4901,Set jewelery,1650,Women,Earrings,Haritidis,Gold 14ct.,White & Gold,6406,42,>50K
4902,Earrings Guess Jewel,29,Women,Earrings,Guess,Metal Alloy,White,3703,34,<=50K
4903,Knot woman,170,Women,Necklaces,Haritidis,Gold 14ct.,Gold,4828,37,<=50K
4904,Knot corona with pearl,180,Women,Necklaces,Haritidis,Gold 14ct.,Gold,6234,42,>50K
4905,Knot with pearl,155,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2030,29,>50K
4906,Knot flowers,260,Women,Necklaces,Haritidis,Gold 14ct.,Gold,5094,38,<=50K
4907,Stavros female,170,Women,Cross,Haritidis,Gold 14ct.,White & Rose,4688,37,>50K
4908,Stavros female,130,Women,Cross,Haritidis,Gold 14ct.,White & Rose,5451,39,<=50K
4909,Stavros female,135,Women,Cross,Haritidis,Gold 14ct.,White & Gold,5598,40,>50K
4910,Stavros female,160,Women,Cross,Haritidis,Gold 14ct.,White & Gold,4545,36,<=50K
4911,Stavros female,370,Women,Cross,Haritidis,Gold 14ct.,White & Gold,1558,28,<=50K
4912,Stavros male,360,Men,Cross,Haritidis,Gold 14ct.,White,4817,37,<=50K
4913,Stavros male,190,Men,Cross,Haritidis,Gold 14ct.,Gold,3589,34,>50K
4914,Stavros male,240,Men,Cross,Haritidis,Gold 14ct.,White & Gold,2410,30,<=50K
4915,Stavros male,380,Men,Cross,Haritidis,Gold 14ct.,Gold,5209,38,<=50K
4916,Men's Cross Pendant,310,Men,Cross,Haritidis,Gold 14ct.,Gold,6393,42,<=50K
4917,Stavros male,370,Men,Cross,Haritidis,Gold 14ct.,Gold,5575,39,>50K
4918,Earrings oval,150,Women,Earrings,Haritidis,Gold 14ct.,Gold,1518,28,>50K
4919,Earrings illusion,140,Women,Earrings,Haritidis,Gold 14ct.,White,2723,31,>50K
4920,Earrings illusion,180,Women,Earrings,Haritidis,Gold 14ct.,White,2839,32,<=50K
4921,Earrings illusion,135,Women,Earrings,Haritidis,Gold 14ct.,White,299,23,<=50K
4922,Earrings illusion,175,Women,Earrings,Haritidis,Gold 14ct.,White,1389,27,<=50K
4923,Earrings rosette,135,Women,Earrings,Haritidis,Gold 14ct.,White,6276,42,<=50K
4924,Earrings monopetra,165,Women,Earrings,Haritidis,Gold 14ct.,Gold,7502,47,<=50K
4925,Earrings bottle,95,Women,Earrings,Haritidis,Gold 14ct.,Gold,5595,40,>50K
4926,Earrings hearts,115,Women,Earrings,Haritidis,Gold 14ct.,White & Gold,7063,45,<=50K
4927,Earrings hearts,130,Women,Earrings,Haritidis,Gold 14ct.,White & Gold,2196,30,<=50K
4928,Earrings hearts,130,Women,Earrings,Haritidis,Gold 14ct.,White & Rose,3066,32,<=50K
4929,Earrings flower,135,Women,Earrings,Haritidis,Gold 14ct.,Gold,7517,47,>50K
4930,Bracelet long with pearl,70,Women,Bracelet,Haritidis,Gold 14ct.,Gold,6345,42,>50K
4931,Necklace with pearl,175,Women,Necklaces,Haritidis,Gold 14ct.,Gold,237,23,<=50K
4932,Necklace with pearl,390,Women,Necklaces,Haritidis,Gold 18ct.,White,3730,34,>50K
4933,Necklace with pearl,1200,Women,Necklaces,Haritidis,Gold 18ct.,Gold,7314,46,<=50K
4934,Necklace pearl,360,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2523,31,<=50K
4935,Necklace pearl,750,Women,Necklaces,Haritidis,Gold 14ct.,Gold,4047,35,>50K
4936,Necklace pearl,990,Women,Necklaces,Haritidis,Gold 14ct.,Rose,6429,43,<=50K
4937,Necklace pearl,1200,Women,Necklaces,Haritidis,Gold 14ct.,White & Gold,3521,34,<=50K
4938,Pearl ring,1900,Women,Ring,Haritidis,Gold 18ct.,White,5264,38,<=50K
4939,Necklace pearl,110,Women,Necklaces,Haritidis,Gold 14ct.,White,2503,31,>50K
4940,Necklace eye with pearl,160,Women,Necklaces,Haritidis,Gold 14ct.,Gold,4166,35,<=50K
4941,Necklace with pearl,155,Women,Necklaces,Haritidis,Gold 14ct.,Gold,291,23,<=50K
4942,Earrings pearl,145,Women,Earrings,Haritidis,Gold 14ct.,Gold,24,22,<=50K
4943,Necklace monoch,350,Women,Necklaces,Haritidis,Gold 18ct.,White,7745,49,<=50K
4944,Necklace monoch,185,Women,Necklaces,Haritidis,Gold 18ct.,White,5327,39,>50K
4945,Blue Topaz Pendant,590,Women,Necklaces,Haritidis,Gold 18ct.,Rose,5063,38,<=50K
4946,Necklace with diamonds,1000,Women,Necklaces,Haritidis,Gold 18ct.,White,898,26,<=50K
4947,Necklace sapphire,460,Women,Necklaces,Haritidis,Gold 18ct.,White,1780,28,<=50K
4948,Necklace with diamonds,500,Women,Necklaces,Haritidis,Gold 18ct.,Rose,4065,35,<=50K
4949,Earrings with ruby,690,Women,Earrings,Haritidis,Gold 18ct.,White,4124,35,<=50K
4950,Earrings with sapphire,680,Women,Earrings,Haritidis,Gold 18ct.,White,3333,33,<=50K
4951,Nanny with prank,110,Unisex,Safety pins,Haritidis,Gold 14ct.,Gold,2374,30,<=50K
4952,Nanny with Konstantinato,145,Unisex,Safety pins,Haritidis,Gold 14ct.,Gold,7819,49,<=50K
4953,Nanny with Konstantinato,135,Unisex,Safety pins,Haritidis,Gold 14ct.,Gold,6357,42,<=50K
4954,Nanny with Konstantinato,135,Unisex,Safety pins,Haritidis,Gold 14ct.,Gold,1794,29,>50K
4955,Stavros female,360,Women,Cross,Haritidis,Gold 14ct.,White,4297,36,>50K
4956,Stavros female,340,Women,Cross,Haritidis,Gold 14ct.,Gold,5214,38,>50K
4957,Stavros female,290,Women,Cross,Haritidis,Gold 14ct.,Gold,2448,31,>50K
4958,Stavros male,315,Men,Cross,Haritidis,Gold 14ct.,Gold,545,24,<=50K
4959,Stavros male,395,Men,Cross,Haritidis,Gold 14ct.,White & Gold,5353,39,>50K
4960,Stavros male,400,Men,Cross,Haritidis,Gold 14ct.,White & Gold,5202,38,<=50K
4961,Stavros male,610,Men,Cross,Haritidis,Gold 14ct.,White & Gold,3553,34,>50K
4962,Stavros male,295,Men,Cross,Haritidis,Gold 14ct.,White & Gold,3754,34,<=50K
4963,Stavros male,220,Men,Cross,Haritidis,Gold 14ct.,White & Gold,5205,38,<=50K
4964,Stavros male,335,Men,Cross,Haritidis,Gold 14ct.,White & Gold,6942,45,>50K
4965,Stavros male,420,Men,Cross,Haritidis,Gold 14ct.,White & Gold,7350,47,>50K
4966,Cross Pendant,230,Men,Cross,Haritidis,Gold 14ct.,White & Gold,6897,45,<=50K
4967,Stavros male,225,Men,Cross,Haritidis,Gold 14ct.,Gold,5862,41,>50K
4968,Stavros female,265,Women,Cross,Haritidis,Gold 14ct.,White & Rose,5734,40,<=50K
4969,Stavros female,260,Women,Cross,Haritidis,Gold 14ct.,Rose,6916,45,>50K
4970,Earrings with pearl,190,Women,Earrings,Haritidis,Gold 14ct.,Gold,4926,37,<=50K
4971,Ring with pearl,150,Women,Ring,Haritidis,Gold 14ct.,Gold,4667,37,>50K
4972,Necklace woman,210,Women,Necklaces,Haritidis,Gold 14ct.,Gold,574,25,<=50K
4973,Earrings with hearts,185,Women,Earrings,Haritidis,Gold 14ct.,Rose,5527,39,<=50K
4974,Ring with pearl,220,Women,Ring,Haritidis,Gold 14ct.,Gold,2124,30,>50K
4975,Ring woman,155,Women,Ring,Haritidis,Gold 14ct.,White,4374,36,<=50K
4976,Earrings double,190,Women,Earrings,Haritidis,Gold 14ct.,Gold,6706,44,>50K
4977,Bracelet Eye-Cross,110,Women,Bracelet,Haritidis,Gold 14ct.,Gold,2701,31,<=50K
4978,Stavros with diamonds,590,Women,Cross,Haritidis,Gold 18ct.,White & Rose,250,23,<=50K
4979,Stavros with diamonds,630,Women,Cross,Haritidis,Gold 18ct.,White & Rose,5356,39,>50K
4980,Stavros with diamonds,550,Women,Cross,Haritidis,Gold 18ct.,White,5723,40,<=50K
4981,Necklace with hearts,175,Women,Necklaces,Haritidis,Gold 14ct.,Gold,5981,41,<=50K
4982,Ring flower,220,Women,Ring,Haritidis,Gold 14ct.,Gold,5087,38,<=50K
4983,Stavros male,330,Men,Cross,Haritidis,Gold 14ct.,White & Gold,7141,46,>50K
4984,Earrings with pearl,260,Women,Earrings,Haritidis,Gold 14ct.,Gold,71,22,<=50K
4985,Earrings with pearl,270,Women,Earrings,Haritidis,Gold 14ct.,Gold,144,23,>50K
4986,Earrings hand made,380,Women,Earrings,Haritidis,Gold 14ct.,Gold,2324,30,<=50K
4987,Earrings hand made,400,Women,Earrings,Haritidis,Gold 14ct.,Gold,5567,39,<=50K
4988,Earrings hand made,260,Women,Earrings,Haritidis,Gold 14ct.,Gold,99,22,<=50K
4989,Earrings hand made,380,Women,Earrings,Haritidis,Gold 14ct.,Gold,4103,35,<=50K
4990,Earrings with diamonds,1170,Women,Earrings,Haritidis,Gold 18ct.,White,2984,32,<=50K
4991,Necklace with diamonds,700,Women,Necklaces,Haritidis,Gold 18ct.,White,7128,46,>50K
4992,Necklace emerald,815,Women,Necklaces,Haritidis,Gold 18ct.,White,7367,47,<=50K
4993,Earrings with sapphire,1340,Women,Earrings,Haritidis,Gold 18ct.,White,6517,43,<=50K
4994,Earrings with emerald,1600,Women,Earrings,Haritidis,Gold 18ct.,White,3570,34,>50K
4995,Earrings with emerald,1250,Women,Earrings,Haritidis,Gold 18ct.,White,208,23,<=50K
4996,Bracelet woman,400,Women,Bracelet,Haritidis,Gold 14ct.,Gold,4060,35,>50K
4997,Stavros male,410,Men,Cross,Haritidis,Gold 14ct.,White,7,22,<=50K
4998,Stavros male,450,Men,Cross,Haritidis,Gold 14ct.,White & Gold,6967,45,>50K
4999,Stavros male,380,Men,Cross,Haritidis,Gold 14ct.,White & Gold,1097,26,<=50K
5000,Stavros male,400,Men,Cross,Haritidis,Gold 14ct.,White & Gold,6855,44,>50K
5001,Stavros male,350,Men,Cross,Haritidis,Gold 14ct.,White & Gold,1745,28,<=50K
5002,Stavros male,415,Men,Cross,Haritidis,Gold 14ct.,White & Gold,4956,37,<=50K
5003,Stavros male,410,Men,Cross,Haritidis,Gold 14ct.,Gold,1205,27,<=50K
5004,Stavros male,360,Men,Cross,Haritidis,Gold 14ct.,Gold,7628,48,<=50K
5005,Stavros male,445,Men,Cross,Haritidis,Gold 14ct.,White & Gold,4099,35,<=50K
5006,Stavros male,370,Men,Cross,Haritidis,Gold 14ct.,White & Gold,914,26,<=50K
5007,Stavros male,450,Men,Cross,Haritidis,Gold 14ct.,White & Gold,110,23,<=50K
5008,Stavros male,430,Men,Cross,Haritidis,Gold 14ct.,White & Gold,6217,42,>50K
5009,Stavros male,460,Men,Cross,Haritidis,Gold 14ct.,White & Gold,935,26,<=50K
5010,Stavros male,450,Men,Cross,Haritidis,Gold 14ct.,White & Gold,1818,29,>50K
5011,Stavros male,430,Men,Cross,Haritidis,Gold 14ct.,White & Gold,4011,35,<=50K
5012,Stavros male,490,Men,Cross,Haritidis,Gold 14ct.,White & Gold,4533,36,<=50K
5013,Stavros male,425,Men,Cross,Haritidis,Gold 14ct.,White & Gold,5473,39,<=50K
5014,Stavros male,345,Men,Cross,Haritidis,Gold 14ct.,White & Gold,1630,28,<=50K
5015,Stavros male,430,Men,Cross,Haritidis,Gold 14ct.,White & Gold,5370,39,>50K
5016,Stavros female,415,Women,Cross,Haritidis,Gold 14ct.,White & Gold,1145,27,>50K
5017,Stavros female,435,Women,Cross,Haritidis,Gold 14ct.,White & Gold,2136,30,>50K
5018,Stavros female,420,Women,Cross,Haritidis,Gold 14ct.,White & Gold,554,24,<=50K
5019,Stavros female,420,Women,Cross,Haritidis,Gold 14ct.,Gold,2778,31,<=50K
5020,Stavros female,340,Women,Cross,Haritidis,Gold 14ct.,White & Gold,3503,34,>50K
5021,Ring tear,315,Women,Ring,Haritidis,Gold 14ct.,Gold,4708,37,>50K
5022,Earrings monopetra,105,Women,Earrings,Haritidis,Gold 14ct.,Rose,6238,42,>50K
5023,Ring Paul Hewitt Anchor Rope Stainless Steel,36,Women,Ring,Paul Hewitt,Stainless Steel,White,5865,41,>50K
5024,Ring Paul Hewitt Anchor Rope IP Gold,36,Women,Ring,Paul Hewitt,Stainless Steel,Gold,7236,46,<=50K
5025,Ring Paul Hewitt Anchor Rope IP Rose Gold,36,Women,Ring,Paul Hewitt,Stainless Steel,Rose,1512,28,<=50K
5026,Ring Paul Hewitt ANCUFF IP Rose Gold,36,Women,Ring,Paul Hewitt,Stainless Steel,Rose,824,25,<=50K
5027,Ring Paul Hewitt ANCUFF IP Gold,36,Women,Ring,Paul Hewitt,Stainless Steel,Gold,3487,33,<=50K
5028,Necklace Stavros,95,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1346,27,>50K
5029,Necklace Stavros,90,Women,Necklaces,Haritidis,Gold 14ct.,Rose,2255,30,<=50K
5030,Ring with topaz,290,Women,Ring,Haritidis,Gold 14ct.,Gold,2607,31,<=50K
5031,Ring woman,220,Women,Ring,Haritidis,Gold 14ct.,Rose,2288,30,<=50K
5032,Ring woman,220,Women,Ring,Haritidis,Gold 14ct.,Gold,5020,38,>50K
5033,Pearl ring,290,Women,Ring,Haritidis,Gold 14ct.,Gold,2062,29,<=50K
5034,Ring flower,310,Women,Ring,Haritidis,Gold 14ct.,Gold,1592,28,<=50K
5035,Monoch Ring,230,Women,Ring,Haritidis,Gold 14ct.,White & Gold,4597,36,>50K
5036,Stavros male,190,Men,Cross,Haritidis,Gold 14ct.,White & Gold,1709,28,<=50K
5037,Stavros male,305,Men,Cross,Haritidis,Gold 14ct.,White,4040,35,<=50K
5038,Stavros male,305,Men,Cross,Haritidis,Gold 14ct.,White & Gold,1563,28,<=50K
5039,Stavros male,200,Men,Cross,Haritidis,Gold 14ct.,White,2351,30,<=50K
5040,Stavros female,190,Women,Cross,Haritidis,Gold 14ct.,White & Gold,2534,31,<=50K
5041,Stavros female,310,Women,Cross,Haritidis,Gold 14ct.,White & Rose,849,26,<=50K
5042,Stavros female,310,Women,Cross,Haritidis,Gold 14ct.,White & Gold,2454,31,>50K
5043,Stavros female,270,Women,Cross,Haritidis,Gold 14ct.,White & Gold,6305,42,<=50K
5044,Stavros female,255,Women,Cross,Haritidis,Gold 14ct.,White,1683,28,<=50K
5045,Stavros female,280,Women,Cross,Haritidis,Gold 14ct.,Rose,1468,28,>50K
5046,Stavros male,340,Men,Cross,Haritidis,Gold 14ct.,White,7131,46,>50K
5047,Stavros male,305,Men,Cross,Haritidis,Gold 14ct.,White,2041,29,<=50K
5048,Stavros male,270,Men,Cross,Haritidis,Gold 14ct.,White & Gold,490,24,<=50K
5049,Stavros male,220,Men,Cross,Haritidis,Gold 14ct.,White & Gold,5301,39,>50K
5050,Stavros male,300,Men,Cross,Haritidis,Gold 14ct.,White & Gold,5757,40,>50K
5051,Stavros male,340,Men,Cross,Haritidis,Gold 14ct.,White,7311,46,<=50K
5052,Stavros male,365,Men,Cross,Haritidis,Gold 14ct.,White,5079,38,<=50K
5053,Earrings cycle,150,Women,Earrings,Haritidis,Gold 14ct.,White,4301,36,>50K
5054,Earrings cycle,150,Women,Earrings,Haritidis,Gold 14ct.,Gold,3302,33,>50K
5055,Earrings flower,120,Women,Earrings,Haritidis,Gold 14ct.,White,664,25,<=50K
5056,Earrings flower,120,Women,Earrings,Haritidis,Gold 14ct.,Gold,1130,27,<=50K
5057,Earrings flower,120,Women,Earrings,Haritidis,Gold 14ct.,White,4555,36,<=50K
5058,Earrings palm,90,Women,Earrings,Haritidis,Gold 14ct.,Gold,582,25,>50K
5059,Earrings butterfly,95,Women,Earrings,Haritidis,Gold 14ct.,Gold,1620,28,<=50K
